it --- t (Myr) --- dt(Myr) --- a(km) --- e --- h --- i --- omega --- hconst --- fconst --- tf (yr) --- Pbin (yr) --- Spin1(yr) --- Spin2(yr) --- Lz 
80000 1.779256E-03 2.043687E-08 4.289666E+03 7.567983E-01 4.359934E+09 9.701171E+01 3.298971E+01 -7.979226E-02 5.348291E-02  7.803950E+21 5.492715E+00 2.737851E-02 2.737851E-02 -1.889227E+26
81000 1.794496E-03 2.020386E-08 4.289653E+03 7.616533E-01 4.322150E+09 9.707319E+01 3.309184E+01 -7.979093E-02 5.483628E-02  7.803794E+21 5.492690E+00 2.737851E-02 2.737851E-02 -1.889224E+26
82000 1.809562E-03 1.997240E-08 4.289640E+03 7.664474E-01 4.284273E+09 9.713591E+01 3.319142E+01 -7.978960E-02 5.624135E-02  7.803641E+21 5.492665E+00 2.737851E-02 2.737851E-02 -1.889221E+26
83000 1.824455E-03 1.974250E-08 4.289627E+03 7.711797E-01 4.246316E+09 9.719990E+01 3.328857E+01 -7.978827E-02 5.770016E-02  7.803489E+21 5.492640E+00 2.737851E-02 2.737851E-02 -1.889218E+26
84000 1.839176E-03 1.951421E-08 4.289614E+03 7.758495E-01 4.208293E+09 9.726517E+01 3.338340E+01 -7.978693E-02 5.921482E-02  7.803339E+21 5.492616E+00 2.737851E-02 2.737851E-02 -1.889216E+26
85000 1.853726E-03 1.928756E-08 4.289602E+03 7.804563E-01 4.170217E+09 9.733174E+01 3.347601E+01 -7.978559E-02 6.078755E-02  7.803190E+21 5.492592E+00 2.737851E-02 2.737851E-02 -1.889213E+26
86000 1.868108E-03 1.906257E-08 4.289589E+03 7.849992E-01 4.132100E+09 9.739961E+01 3.356653E+01 -7.978424E-02 6.242064E-02  7.803044E+21 5.492568E+00 2.737851E-02 2.737851E-02 -1.889210E+26
87000 1.882321E-03 1.883928E-08 4.289577E+03 7.894780E-01 4.093955E+09 9.746880E+01 3.365504E+01 -7.978288E-02 6.411647E-02  7.802899E+21 5.492545E+00 2.737851E-02 2.737851E-02 -1.889208E+26
88000 1.896367E-03 1.861770E-08 4.289565E+03 7.938922E-01 4.055795E+09 9.753934E+01 3.374165E+01 -7.978151E-02 6.587754E-02  7.802755E+21 5.492521E+00 2.737851E-02 2.737851E-02 -1.889205E+26
89000 1.910247E-03 1.839786E-08 4.289553E+03 7.982413E-01 4.017632E+09 9.761124E+01 3.382647E+01 -7.978011E-02 6.770643E-02  7.802614E+21 5.492498E+00 2.737851E-02 2.737851E-02 -1.889202E+26
90000 1.923964E-03 1.817978E-08 4.289541E+03 8.025251E-01 3.979477E+09 9.768450E+01 3.390958E+01 -7.977869E-02 6.960585E-02  7.802474E+21 5.492476E+00 2.737851E-02 2.737851E-02 -1.889200E+26
91000 1.937517E-03 1.796348E-08 4.289529E+03 8.067434E-01 3.941343E+09 9.775916E+01 3.399107E+01 -7.977725E-02 7.157859E-02  7.802336E+21 5.492453E+00 2.737851E-02 2.737851E-02 -1.889197E+26
