# it, index, xp, yp, rhopswarm, aps
7.660165899999999795e+01,1.000000000000000000e+00,2.219790000000000096e-01,-1.963403999999999927e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.670279700000000389e+01,1.000000000000000000e+00,2.199589999999999879e-01,-1.968155000000000099e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.680393399999999815e+01,1.000000000000000000e+00,2.179379999999999928e-01,-1.972906000000000049e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.690507200000000410e+01,1.000000000000000000e+00,2.159179999999999988e-01,-1.977656999999999998e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.700620999999999583e+01,1.000000000000000000e+00,2.138970000000000038e-01,-1.982407999999999948e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.710734700000000430e+01,1.000000000000000000e+00,2.118750000000000078e-01,-1.987158999999999898e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.720848499999999603e+01,1.000000000000000000e+00,2.098540000000000127e-01,-1.991908999999999930e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.730962300000000198e+01,1.000000000000000000e+00,2.078319999999999890e-01,-1.996660000000000101e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.741075999999999624e+01,1.000000000000000000e+00,2.058089999999999919e-01,1.998588999999999949e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.751189800000000218e+01,1.000000000000000000e+00,2.037869999999999959e-01,1.993838999999999917e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.761303599999999392e+01,1.000000000000000000e+00,2.017639999999999989e-01,1.989087999999999967e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.771417300000000239e+01,1.000000000000000000e+00,1.997410000000000019e-01,1.984337000000000018e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.781531099999999412e+01,1.000000000000000000e+00,1.977180000000000049e-01,1.979586000000000068e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.791644900000000007e+01,1.000000000000000000e+00,1.956940000000000068e-01,1.974834999999999896e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.801758599999999433e+01,1.000000000000000000e+00,1.936700000000000088e-01,1.970083999999999946e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.811872400000000027e+01,1.000000000000000000e+00,1.916460000000000108e-01,1.965332999999999997e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.821986200000000622e+01,1.000000000000000000e+00,1.896210000000000118e-01,1.960582000000000047e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.830077199999999493e+01,1.000000000000000000e+00,1.880010000000000014e-01,1.956781000000000104e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.840190900000000340e+01,1.000000000000000000e+00,1.859760000000000024e-01,1.952029000000000014e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.850304699999999514e+01,1.000000000000000000e+00,1.839510000000000034e-01,1.947278000000000064e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.860418500000000108e+01,1.000000000000000000e+00,1.819250000000000034e-01,1.942525999999999975e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.870532199999999534e+01,1.000000000000000000e+00,1.798990000000000034e-01,1.937774000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.880646000000000129e+01,1.000000000000000000e+00,1.778730000000000033e-01,1.933021000000000100e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.890759799999999302e+01,1.000000000000000000e+00,1.758470000000000033e-01,1.928269000000000011e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.900873500000000149e+01,1.000000000000000000e+00,1.738200000000000023e-01,1.923516000000000004e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.910987299999999323e+01,1.000000000000000000e+00,1.717930000000000013e-01,1.918762000000000079e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.921101099999999917e+01,1.000000000000000000e+00,1.697660000000000002e-01,1.914009000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.931214799999999343e+01,1.000000000000000000e+00,1.677389999999999992e-01,1.909254999999999924e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.941328599999999938e+01,1.000000000000000000e+00,1.657109999999999972e-01,1.904500999999999999e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.951442400000000532e+01,1.000000000000000000e+00,1.636829999999999952e-01,1.899745999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.961556099999999958e+01,1.000000000000000000e+00,1.616549999999999931e-01,1.894991000000000092e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.971669900000000553e+01,1.000000000000000000e+00,1.596269999999999911e-01,1.890236000000000027e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.981783699999999726e+01,1.000000000000000000e+00,1.575979999999999881e-01,1.885480000000000045e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.991897400000000573e+01,1.000000000000000000e+00,1.555690000000000128e-01,1.880722999999999923e+00,0.000000000000000000e+00,0.000000000000000000e+00
